n_cases,cwad_n,cwad_d,cwad_rmse,swad_n,swad_d,swad_rmse,score,subset_type,included,excluded
10,49,0.9871164132413844,636.7331764583431,44,0.976314987253693,577.3926547603352,0.5087305818026105,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_3; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_1
10,46,0.9854492376977528,632.3952650588855,40,0.9728720816382729,582.0177570282874,0.5087696501616296,subset_min_8,UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_3; UFJA2201_4
10,46,0.9854492376977528,632.3952650588855,40,0.9728720816382729,582.0177570282874,0.5087696501616296,subset_min_10,UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_3; UFJA2201_4
10,50,0.9869281737414485,636.0138437872218,43,0.9767170665281593,577.9333273017414,0.5087734597049997,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_4,UFCI2201_1; UFJA2101_1; UFJA2101_2; UFJA2201_1; UFJA2201_3
10,50,0.9869281737414485,636.0138437872218,43,0.9767170665281593,577.9333273017414,0.5087734597049997,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_4,UFCI2201_1; UFJA2101_1; UFJA2101_2; UFJA2201_1; UFJA2201_3
8,40,0.9803251829923528,699.7758080192624,36,0.9790350605541978,485.34701008465913,0.5088419061132764,subset_min_8,UFCI2101_1; UFCI2201_2; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2201_2
11,58,0.9864665061318705,632.2519690421201,52,0.9740080185389212,581.7800710878093,0.5088518958424642,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_3; UFCI2201_4; UFJA2101_1; UFJA2201_3
11,58,0.9864665061318705,632.2519690421201,52,0.9740080185389212,581.7800710878093,0.5088518958424642,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_3; UFCI2201_4; UFJA2101_1; UFJA2201_3
8,32,0.9885575006047518,485.6126502223192,29,0.9587953802016801,635.0417323896581,0.5088864414951069,subset_min_8,UFCI2201_1; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_3
8,50,0.9878709275010693,621.0266766551737,43,0.9766994672570869,589.2855192695562,0.5088981436011819,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_2,UFCI2101_3; UFCI2201_3; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4
9,41,0.98669209488171294,633.3666279306668,35,0.9757683870379047,580.4917487242103,0.5089729308403714,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_4
8,28,0.9892012413968585,505.7880512121043,28,0.9608575890637087,633.6089286904579,0.5089972218096187,subset_min_8,UFCI2101_2; UFCI2101_3; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2201_3
8,28,0.987849329706881,336.1181827686482,27,0.9775727665823981,275.80069981028623,0.5090478543301817,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_4; UFJA2201_1; UFJA2201_2
11,59,0.986117773228694,627.5169434493424,51,0.9737785610277359,585.6589770421676,0.5091086465243336,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFJA2101_1; UFJA2101_3; UFJA2101_4
11,59,0.986117773228694,627.5169434493424,51,0.9737785610277359,585.6589770421676,0.5091086465243336,subset_min_10,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFJA2101_1; UFJA2101_3; UFJA2101_4
11,49,0.9844061941724301,639.6042939999923,43,0.9717277003173279,576.742426301812,0.5091349898678709,subset_min_8,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2201_3; UFJA2201_3
11,49,0.9844061941724301,639.6042939999923,43,0.9717277003173279,576.742426301812,0.5091349898678709,subset_min_10,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2201_3; UFJA2201_3
8,30,0.9886445383612533,497.92720514138256,29,0.9584025022129429,634.7482749262412,0.5091371119765229,subset_min_8,UFCI2101_3; UFCI2201_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3
9,39,0.9873826356303971,644.0603720957324,35,0.9770145014573428,571.0583244754839,0.5091795200509726,subset_min_8,UFCI2101_3; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_4; UFJA2201_1; UFJA2201_4
8,36,0.9901484994947088,516.9406609523537,34,0.9674463539110024,631.1577802784054,0.5091954115079147,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3
9,39,0.987782830918131,642.8984720920856,35,0.9774596444457394,571.9862766752454,0.5092488324593137,subset_min_8,UFCI2101_2; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_4; UFJA2201_1; UFJA2201_4
9,35,0.9869088985207559,323.89189246166,31,0.973169202501817,284.2818765031887,0.5092507920001899,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_2; UFJA2101_1; UFJA2101_4; UFJA2201_1; UFJA2201_2
11,58,0.9861173117153293,632.4409569065084,52,0.9735054782429792,582.0532591939337,0.509263869634291,subset_min_8,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2101_3; UFCI2201_4; UFJA2101_3
11,58,0.9861173117153293,632.4409569065084,52,0.9735054782429792,582.0532591939337,0.509263869634291,subset_min_10,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2101_3; UFCI2201_4; UFJA2101_3
10,50,0.986538112345529,636.2317682752157,43,0.9762128589967671,578.2658756540279,0.5092991395643897,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_4; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_1; UFJA2101_2; UFJA2101_3; UFJA2201_1
10,50,0.986538112345529,636.2317682752157,43,0.9762128589967671,578.2658756540279,0.5092991395643897,subset_min_10,UFCI2101_1; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_4; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_1; UFJA2101_2; UFJA2101_3; UFJA2201_1
8,33,0.9787910488822338,708.3069761135122,29,0.9797484554797274,441.1925242742014,0.5093026164927622,subset_min_8,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_2
11,55,0.9864237519904778,634.5231372423171,49,0.9742960281893159,580.1827088295128,0.5093074750633128,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_4; UFJA2101_2; UFJA2101_4
11,55,0.9864237519904778,634.5231372423171,49,0.9742960281893159,580.1827088295128,0.5093074750633128,subset_min_10,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_4; UFJA2101_2; UFJA2101_4
8,29,0.9905507051490885,494.3021891502074,28,0.9635305161972157,633.9852276680346,0.5093226638909037,subset_min_8,UFCI2101_2; UFCI2201_3; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_4
10,43,0.9867574797874226,642.6327174692262,37,0.9765381815591397,572.6627256240203,0.5093361883329687,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_1; UFJA2101_3; UFJA2101_4; UFJA2201_1
10,43,0.9867574797874226,642.6327174692262,37,0.9765381815591397,572.6627256240203,0.5093361883329687,subset_min_10,UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_1; UFJA2101_3; UFJA2101_4; UFJA2201_1
11,49,0.9848946407141439,638.6732358971221,43,0.9722886648434688,577.4904148418631,0.5093805645745516,subset_min_8,UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_1; UFCI2101_3; UFCI2201_3; UFJA2201_3
11,49,0.9848946407141439,638.6732358971221,43,0.9722886648434688,577.4904148418631,0.5093805645745516,subset_min_10,UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_1; UFCI2101_3; UFCI2201_3; UFJA2201_3
8,47,0.9885026523466192,627.7917065073009,41,0.9776346241591082,584.4027796388676,0.5094173720661669,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2201_2,UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_3; UFJA2201_4
11,59,0.9864874675713303,626.7288760808433,51,0.9742572974465861,586.2801057651574,0.5094342448339931,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFJA2101_1; UFJA2101_3; UFJA2101_4
11,59,0.9864874675713303,626.7288760808433,51,0.9742572974465861,586.2801057651574,0.5094342448339931,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFJA2101_1; UFJA2101_3; UFJA2101_4
8,28,0.9885558407889059,506.2772444397728,28,0.9594606689855402,634.0747153042726,0.5094659694290014,subset_min_8,UFCI2101_3; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_3
11,55,0.9867751119711213,633.6870644572753,49,0.9747487740022485,580.8352708610464,0.5095259246953318,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_4; UFJA2101_2; UFJA2101_4
11,55,0.9867751119711213,633.6870644572753,49,0.9747487740022485,580.8352708610464,0.5095259246953318,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_4; UFJA2101_2; UFJA2101_4
10,54,0.9863380626488409,629.1781112258307,49,0.9737910368466721,584.6401571856677,0.5095296150865465,subset_min_8,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2101_3; UFCI2201_3; UFCI2201_4; UFJA2201_4
10,54,0.9863380626488409,629.1781112258307,49,0.9737910368466721,584.6401571856677,0.5095296150865465,subset_min_10,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2101_3; UFCI2201_3; UFCI2201_4; UFJA2201_4
10,50,0.986955968507195,635.3145011124167,43,0.9766928037915821,579.011896150369,0.5095608901077571,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_4; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_1; UFJA2101_2; UFJA2101_3; UFJA2201_1
10,50,0.986955968507195,635.3145011124167,43,0.9766928037915821,579.011896150369,0.5095608901077571,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_4; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_1; UFJA2101_2; UFJA2101_3; UFJA2201_1
8,37,0.9894563637737697,521.944470177452,36,0.9667101305158377,630.78566576082,0.5095660315623698,subset_min_8,UFCI2101_1; UFCI2101_3; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_4
9,46,0.9867657455660183,632.7532591875733,40,0.976618076710783,581.170390741691,0.5096442669490072,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2201_1; UFCI2201_3; UFJA2101_2; UFJA2201_1; UFJA2201_4
8,33,0.9808634781721146,708.0735674518958,29,0.9822863248560847,427.98279031185797,0.5096482488898342,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_4,UFCI2101_1; UFCI2201_1; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_2; UFJA2201_3
10,55,0.9863405110159145,623.926828447182,48,0.9740713734916252,588.5070808695621,0.509659040524367,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2201_3; UFJA2101_1; UFJA2101_4; UFJA2201_4
10,55,0.9863405110159145,623.926828447182,48,0.9740713734916252,588.5070808695621,0.509659040524367,subset_min_10,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_2; UFCI2201_3; UFJA2101_1; UFJA2101_4; UFJA2201_4
9,35,0.9869695348204891,326.3949310159608,33,0.9736425046580749,282.02026555432735,0.5096637570681155,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_3; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_4,UFCI2101_1; UFCI2201_2; UFCI2201_4; UFJA2201_1; UFJA2201_2; UFJA2201_3
11,58,0.9859282432885124,629.7431869973171,51,0.973754631446666,584.3523978820512,0.5096727609723644,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2201_3; UFJA2101_1; UFJA2101_4; UFJA2201_3
11,58,0.9859282432885124,629.7431869973171,51,0.973754631446666,584.3523978820512,0.5096727609723644,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2201_3; UFJA2101_1; UFJA2101_4; UFJA2201_3
9,39,0.9872242768521555,639.2260397444065,34,0.9773241128384318,575.6174648131017,0.50969722887104,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFCI2201_1; UFCI2201_3; UFJA2101_4; UFJA2201_1; UFJA2201_4
8,39,0.9896686239255305,512.4350293931903,36,0.9675489544257779,632.0142522004,0.5097332217932392,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_4; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFJA2101_1; UFJA2101_3; UFJA2101_4
9,49,0.9873143869857282,629.666357829409,44,0.9760157112340359,583.7299390800919,0.509744119495258,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2101_2; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2201_1; UFJA2201_4
8,31,0.9901925172607564,485.441467194114,28,0.9634107579389638,634.5125201876816,0.5097628170972139,subset_min_8,UFCI2101_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_3; UFJA2101_4
10,47,0.9858287262988592,631.1983803467973,40,0.973210398339055,583.505356562212,0.5098735104049411,subset_min_8,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFCI2101_2; UFJA2101_1; UFJA2101_3; UFJA2201_4
10,47,0.9858287262988592,631.1983803467973,40,0.973210398339055,583.505356562212,0.5098735104049411,subset_min_10,UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFCI2101_2; UFJA2101_1; UFJA2101_3; UFJA2201_4
11,57,0.9854912798818961,635.5797281658565,52,0.9729542089220533,580.1489083915312,0.5099027102714918,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_2; UFCI2201_3; UFCI2201_4; UFJA2201_3
11,57,0.9854912798818961,635.5797281658565,52,0.9729542089220533,580.1489083915312,0.5099027102714918,subset_min_10,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_2; UFCI2201_3; UFCI2201_4; UFJA2201_3
9,46,0.9872493201241622,631.750676960295,40,0.9771460525525355,581.9683217176905,0.5099644465656582,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4; UFJA2201_2; UFJA2201_3,UFCI2101_3; UFCI2201_1; UFCI2201_3; UFJA2101_2; UFJA2201_1; UFJA2201_4
10,44,0.9864896639000718,632.6740890937473,37,0.9744950792989193,582.0137271395037,0.5099697751907447,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_4
10,44,0.9864896639000718,632.6740890937473,37,0.9744950792989193,582.0137271395037,0.5099697751907447,subset_min_10,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_1; UFJA2101_1; UFJA2101_2; UFJA2101_4; UFJA2201_4
9,56,0.9871835982137179,620.508972206996,48,0.9747666560349482,590.8545326857559,0.5100284748899515,subset_min_8,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_1; UFJA2201_2,UFCI2101_2; UFCI2101_3; UFJA2101_3; UFJA2101_4; UFJA2201_3; UFJA2201_4
10,55,0.9867593567580267,623.0765372093589,48,0.9745908948363052,589.1638181131455,0.5100392227033547,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_3; UFCI2201_3; UFJA2101_1; UFJA2101_4; UFJA2201_4
10,55,0.9867593567580267,623.0765372093589,48,0.9745908948363052,589.1638181131455,0.5100392227033547,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_2; UFJA2101_3; UFJA2201_1; UFJA2201_2; UFJA2201_3,UFCI2101_3; UFCI2201_3; UFJA2101_1; UFJA2101_4; UFJA2201_4
11,58,0.9855282700187241,629.9329275285742,51,0.9732245675087624,584.6297157670265,0.510075737333415,subset_min_8,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_3; UFJA2101_3; UFJA2101_4
11,58,0.9855282700187241,629.9329275285742,51,0.9732245675087624,584.6297157670265,0.510075737333415,subset_min_10,UFCI2101_1; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_2; UFCI2201_3; UFJA2101_3; UFJA2101_4
8,29,0.9903131787287102,498.16810398546863,28,0.9632055979135145,634.208325969525,0.5101018547126909,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_3; UFJA2101_2; UFJA2201_1; UFJA2201_2; UFJA2201_3; UFJA2201_4,UFCI2101_1; UFCI2201_1; UFCI2201_2; UFCI2201_4; UFJA2101_1; UFJA2101_3; UFJA2101_4
11,57,0.9859263730429014,634.7743527360304,52,0.9734799239250336,580.7638783323393,0.5101350116791803,subset_min_8,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_3; UFCI2201_3; UFCI2201_4; UFJA2201_3
11,57,0.9859263730429014,634.7743527360304,52,0.9734799239250336,580.7638783323393,0.5101350116791803,subset_min_10,UFCI2101_1; UFCI2101_2; UFCI2201_1; UFCI2201_2; UFJA2101_1; UFJA2101_2; UFJA2101_3; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_3; UFCI2201_3; UFCI2201_4; UFJA2201_3
11,50,0.9852624574996074,637.4341332797953,43,0.9726113192525525,578.8851750361245,0.5101369613829371,subset_min_8,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_1; UFJA2101_1; UFJA2101_3; UFJA2201_3
11,50,0.9852624574996074,637.4341332797953,43,0.9726113192525525,578.8851750361245,0.5101369613829371,subset_min_10,UFCI2101_2; UFCI2101_3; UFCI2201_1; UFCI2201_2; UFCI2201_3; UFCI2201_4; UFJA2101_2; UFJA2101_4; UFJA2201_1; UFJA2201_2; UFJA2201_4,UFCI2101_1; UFJA2101_1; UFJA2101_3; UFJA2201_3
