Date,L#SD_sim,GSTD_sim,SWAD_sim,GWAD_sim,RWAD_sim,CWAD_sim,PWAD_sim,CHTD_sim,CWID_sim,RDPD_sim,L#SD_obs,GSTD_obs,SWAD_obs,GWAD_obs,RWAD_obs,CWAD_obs,PWAD_obs,CHTD_obs,CWID_obs,RDPD_obs,situation,simulation_no,experiment,trno,site,year,cultivar,nitrogen_kg_ha,density_plants_m2
2022-07-21,NA,5,3252,257,NA,5814,NA,1.96,0.2,NA,NA,NA,3774.5833333333335,34.96,NA,6159.5,NA,1.9292307692307693,0.2775,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-07-22,NA,5,3328,274,NA,5954,NA,1.97,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-07-23,NA,5,3403,294,NA,6090,NA,1.98,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-07-24,NA,5,3485,314,NA,6232,NA,1.99,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-07-25,NA,5,3592,334,NA,6405,NA,1.99,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-07-26,NA,5,3686,354,NA,6556,NA,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-07-27,NA,5,3775,376,NA,6698,NA,2.01,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-07-28,NA,5,3878,397,NA,6851,NA,2.02,0.2,NA,NA,NA,4434.75,NA,NA,7051.25,NA,1.9575,0.2975,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-07-29,NA,5,3987,418,NA,7009,NA,2.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-07-30,NA,5,4104,439,NA,7171,NA,2.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-07-31,NA,5,4215,460,NA,7322,NA,2.04,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-01,NA,5,4327,481,NA,7474,NA,2.05,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-02,NA,5,4410,503,NA,7599,NA,2.05,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-03,NA,5,4511,526,NA,7748,NA,2.06,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-04,NA,5,4620,548,NA,7902,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2.068,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-05,NA,5,4697,571,NA,8022,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-06,NA,5,4748,594,NA,8110,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-07,NA,5,4825,618,NA,8226,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-08,NA,5,4869,641,NA,8302,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-09,NA,5,4947,665,NA,8420,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-10,NA,5,5014,688,NA,8523,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-11,NA,5,5039,714,NA,8579,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-12,NA,5,5076,737,NA,8646,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-13,NA,5,5111,762,NA,8707,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-14,NA,7,5189,786,NA,8814,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-15,NA,7,5283,810,NA,8875,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-16,NA,7,5344,832,NA,8894,NA,2.07,0.2,NA,NA,NA,4676.25,204.01666666666668,NA,7867.25,NA,2.044090909090909,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-17,NA,7,5385,854,NA,8886,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-18,NA,7,5401,876,NA,8847,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-19,NA,7,5435,897,NA,8836,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-20,NA,7,5494,915,NA,8862,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-21,NA,7,5527,933,NA,8853,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-22,NA,7,5519,951,NA,8791,NA,2.07,0.2,NA,NA,NA,4727.5,NA,NA,7169.5,NA,2.11,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-23,NA,7,5557,967,NA,8794,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-24,NA,7,5588,982,NA,8788,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-25,NA,7,5613,996,NA,8777,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-26,NA,7,5641,1010,NA,8771,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-27,NA,7,5654,1022,NA,8744,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-28,NA,7,5669,1034,NA,8723,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-29,NA,7,5675,1044,NA,8690,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-30,NA,7,5664,1053,NA,8633,NA,2.07,0.2,NA,NA,NA,4756.4,NA,NA,6728,NA,2.054,0.424,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-08-31,NA,7,5682,1060,NA,8617,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-01,NA,7,5684,1066,NA,8578,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-02,NA,7,5686,1071,NA,8541,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-03,NA,7,5690,1074,NA,8506,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-04,NA,7,5691,1076,NA,8468,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-05,NA,7,5701,1078,NA,8443,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-06,NA,7,5716,1079,NA,8425,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,1.99725,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-07,NA,7,5730,1079,NA,8406,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-08,NA,8,5699,1079,NA,8326,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-09,NA,8,5695,1079,NA,8286,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-10,NA,8,5682,1079,NA,8233,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-11,NA,8,5680,1079,NA,8198,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-12,NA,8,5676,1079,NA,8161,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-13,NA,8,5672,1079,NA,8125,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-14,NA,8,5670,1079,NA,8092,NA,2.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-09-15,NA,8,5671,1079,NA,8065,NA,2.07,0.2,NA,NA,NA,NA,958,NA,6110.75,NA,2.01275,NA,NA,UFCI2201_2,5,UFCI2201,2,PSREU,2022,IH Williams,280,40.8
2022-05-04,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-05,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-06,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-07,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-08,NA,0,1,0,NA,2,NA,0.02,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-09,NA,0,1,0,NA,3,NA,0.02,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-10,NA,0,1,0,NA,3,NA,0.02,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-11,NA,0,1,0,NA,4,NA,0.02,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-12,NA,0,1,0,NA,5,NA,0.03,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-13,NA,0,1,0,NA,6,NA,0.03,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-14,NA,0,1,0,NA,7,NA,0.04,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-15,NA,0,1,0,NA,8,NA,0.04,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-16,NA,0,2,0,NA,10,NA,0.05,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-17,NA,0,2,0,NA,11,NA,0.05,0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.04033333333333333,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-18,NA,0,2,0,NA,13,NA,0.06,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-19,NA,0,3,0,NA,15,NA,0.07,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-20,NA,0,3,0,NA,17,NA,0.08,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-21,NA,0,4,0,NA,19,NA,0.09,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-22,NA,0,5,0,NA,21,NA,0.1,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-23,NA,0,6,0,NA,24,NA,0.12,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-24,NA,0,7,0,NA,27,NA,0.13,0.16,NA,NA,NA,NA,NA,NA,NA,NA,0.03425,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-25,NA,0,8,0,NA,31,NA,0.15,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-26,NA,1,10,0,NA,34,NA,0.16,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-27,NA,1,11,0,NA,37,NA,0.18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-28,NA,1,14,0,NA,41,NA,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-29,NA,1,16,0,NA,46,NA,0.22,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-30,NA,1,19,0,NA,51,NA,0.24,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-05-31,NA,1,21,0,NA,56,NA,0.26,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-01,NA,1,24,0,NA,62,NA,0.29,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-02,NA,3,27,0,NA,69,NA,0.31,0.2,NA,NA,NA,44.36666666666667,NA,NA,104.23333333333333,NA,0.32333333333333336,0.14916666666666667,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-03,NA,3,30,0,NA,75,NA,0.34,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-04,NA,3,34,0,NA,83,NA,0.36,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-05,NA,3,38,0,NA,91,NA,0.39,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-06,NA,5,42,0,NA,99,NA,0.41,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-07,NA,5,47,0,NA,109,NA,0.44,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.16025,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-08,NA,5,53,0,NA,119,NA,0.47,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-09,NA,5,58,0,NA,130,NA,0.49,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-10,NA,5,63,0,NA,140,NA,0.52,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-11,NA,5,69,1,NA,151,NA,0.55,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-12,NA,5,75,1,NA,162,NA,0.58,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-13,NA,5,83,2,NA,176,NA,0.61,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-14,NA,5,90,2,NA,190,NA,0.64,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-15,NA,5,99,3,NA,207,NA,0.67,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-16,NA,5,109,4,NA,224,NA,0.69,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-17,NA,5,119,5,NA,243,NA,0.72,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-18,NA,5,127,6,NA,257,NA,0.75,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-19,NA,5,134,8,NA,271,NA,0.77,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-20,NA,5,145,9,NA,290,NA,0.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-21,NA,5,156,11,NA,309,NA,0.83,0.2,NA,NA,NA,NA,NA,NA,190.225,NA,0.3575,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-22,NA,5,168,13,NA,329,NA,0.86,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-23,NA,5,176,15,NA,345,NA,0.89,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-24,NA,5,182,17,NA,358,NA,0.92,0.2,NA,NA,NA,144.4,NA,NA,318,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-25,NA,5,191,19,NA,374,NA,0.94,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-26,NA,5,203,22,NA,397,NA,0.97,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-27,NA,5,214,25,NA,416,NA,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-28,NA,5,224,28,NA,435,NA,1.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-29,NA,5,235,31,NA,456,NA,1.05,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-06-30,NA,5,247,34,NA,477,NA,1.07,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-01,NA,5,256,38,NA,495,NA,1.09,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-02,NA,5,260,42,NA,507,NA,1.11,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-03,NA,5,271,46,NA,526,NA,1.13,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-04,NA,5,283,50,NA,550,NA,1.15,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-05,NA,5,289,54,NA,563,NA,1.16,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.4495,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-06,NA,5,301,58,NA,584,NA,1.18,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-07,NA,5,311,62,NA,602,NA,1.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-08,NA,7,320,67,NA,620,NA,1.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-09,NA,7,328,71,NA,629,NA,1.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-10,NA,7,331,76,NA,633,NA,1.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-11,NA,7,338,81,NA,640,NA,1.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-12,NA,7,345,85,NA,648,NA,1.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
2022-07-13,NA,7,353,89,NA,658,NA,1.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2201_3,6,UFCI2201,3,PSREU,2022,NWG 2730,0,30.5
